;Unnamed: 0;flavordb_id;smiles;applicability_domain;bitter_prob;sweet_prob;SMILES_check;Std_SMILES;Parent_SMILES
131;131;9020;C(CC(=O)[O-])C(=O)[O-].[Na+].[Na+];True;0.3897369541862828;0.075987749474255;O=C([O-])CCC(=O)[O-].[Na+].[Na+];O=C([O-])CCC(=O)[O-].[Na+].[Na+];O=C([O-])CCC(=O)[O-].[Na+].[Na+]
132;132;34590;CC(C)C1=NC=CN=C1;True;0.6153783528975437;0.2740528061971743;CC(C)c1cnccn1;CC(C)c1nccnc1;CC(C)c1nccnc1
133;133;4276;COC1=CC(=CC2=C1OCO2)CC=C;True;0.3386857668616856;0.524346826615999;C=CCc1cc(OC)c2c(c1)OCO2;C=CCc1cc2c(OCO2)c(OC)c1;C=CCc1cc2c(OCO2)c(OC)c1
134;134;10340;C(=O)([O-])[O-].[Na+].[Na+];True;0.3565199106449107;1.36334061953695e-07;O=C([O-])[O-].[Na+].[Na+];O=C([O-])[O-].[Na+].[Na+];O=C([O-])[O-].[Na+].[Na+]
135;135;62098;CC(=O)CCC1=CC2=C(C=C1)OCO2;True;0.1132794556989343;0.8498215775052523;CC(=O)CCc1ccc2c(c1)OCO2;CC(=O)CCc1cc2c(cc1)OCO2;CC(=O)CCc1cc2c(cc1)OCO2
136;136;7757;CC(=O)CC(=O)OC;True;0.0641868914692346;0.969437240083664;COC(=O)CC(C)=O;COC(=O)CC(C)=O;COC(=O)CC(C)=O
137;137;11673181;CC1CCC(C(C1)OC(=O)OCCO)C(C)C;True;0.3686895938546571;0.2091676819826824;CC1CCC(C(C)C)C(OC(=O)OCCO)C1;CC1CCC(C(C)C)C(OC(=O)OCCO)C1;CC1CCC(C(C)C)C(OC(=O)OCCO)C1
138;138;522171;CC(C)COC(=O)C1=CC=CC=C1NC;True;0.2767132612471457;0.2940056048140314;CNc1ccccc1C(=O)OCC(C)C;CNc1ccccc1C(=O)OCC(C)C;CNc1ccccc1C(=O)OCC(C)C
139;139;61585;CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C;True;0.506828872873059;0.9839352971269548;CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C;CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C;CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C
140;140;12580;CCCC1=CC=C(C=C1)O;True;0.1537144653589067;0.9050155524867208;CCCc1ccc(O)cc1;CCCc1ccc(O)cc1;CCCc1ccc(O)cc1
141;141;175553;CCCCCCCC(CCCC(=O)OCC(CO)O)O;True;0.5225530056751446;0.5720124915869609;CCCCCCCC(O)CCCC(=O)OCC(O)CO;CCCCCCCC(O)CCCC(=O)OCC(O)CO;CCCCCCCC(O)CCCC(=O)OCC(O)CO
142;142;11040937;CCCCCC=CC(=O)OC;True;0.0096869711658554;0.9180084862353344;CCCCCC=CC(=O)OC;CCCCCC=CC(=O)OC;CCCCCC=CC(=O)OC
143;143;80790;CC1=C(C=C(C=C1)C(C)C)OC;True;0.2872897001646965;0.8822619703399243;COc1cc(C(C)C)ccc1C;COc1c(C)ccc(C(C)C)c1;COc1c(C)ccc(C(C)C)c1
144;144;219357;C=C1CCCC=C1;True;0.4772159906208879;0.5517549951299919;C=C1C=CCCC1;C=C1C=CCCC1;C=C1C=CCCC1
145;145;13852;C1CC(=O)SC1;True;0.3038804457300065;0.9982668281459676;O=C1CCCS1;O=C1CCCS1;O=C1CCCS1
146;146;5370646;CC(=CC1=CC=CC=C1)C(=O)C;True;0.1539049928138371;0.9436947724966528;CC(=O)C(C)=Cc1ccccc1;CC(=O)C(C)=Cc1ccccc1;CC(=O)C(C)=Cc1ccccc1
147;147;7964;C1=CC=C(C=C1)Cl;True;0.6325432190489398;0.4720470766403712;Clc1ccccc1;Clc1ccccc1;Clc1ccccc1
148;148;7794;CC(CCC=C(C)C)CC=O;True;0.3227950846607744;0.553686631017127;CC(C)=CCCC(C)CC=O;CC(C)=CCCC(C)CC=O;CC(C)=CCCC(C)CC=O
149;149;5369459;C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2;True;0.1811589946587587;0.3715925461688312;O=C(C=Cc1ccccc1)OCCc1ccccc1;O=C(C=Cc1ccccc1)OCCc1ccccc1;O=C(C=Cc1ccccc1)OCCc1ccccc1
150;150;1549025;CC(=CCCC(=CCOC(=O)C)C)C;True;0.3224100208258917;0.915232804521956;CC(=O)OCC=C(C)CCC=C(C)C;CC(=O)OCC=C(C)CCC=C(C)C;CC(=O)OCC=C(C)CCC=C(C)C
151;151;5367474;CCC=CC=CC=C;True;0.3903192022660686;0.7788825870510654;C=CC=CC=CCC;C=CC=CC=CCC;C=CC=CC=CCC
152;152;54281757;CC(C)COC(=O)CC(C)SC;True;0.1395369391324335;0.9951133209516948;CSC(C)CC(=O)OCC(C)C;CSC(C)CC(=O)OCC(C)C;CSC(C)CC(=O)OCC(C)C
153;153;7958;CC(C)CC(=O)CC(C)C;True;0.2801519999383899;0.7540846293217318;CC(C)CC(=O)CC(C)C;CC(C)CC(=O)CC(C)C;CC(C)CC(=O)CC(C)C
154;154;54675810;C(C(C1C(=C(C(=O)O1)O)O)O)O;True;0.165483933603832;0.9894889723356864;O=C1OC(C(O)CO)C(O)=C1O;O=C1OC(C(O)CO)C(O)=C1O;O=C1OC(C(O)CO)C(O)=C1O
155;155;11615984;CCOC(=O)CNC(=O)C1CC(CCC1C(C)C)C;True;0.4497298032241849;0.2282024846215143;CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C;CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C;CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C
156;156;12741;CCCCCCCCC(=O)C;True;0.0960493355973678;0.8667716508956382;CCCCCCCCC(C)=O;CCCCCCCCC(C)=O;CCCCCCCCC(C)=O
157;157;97987;CCCCCCC(C)OC(=O)C;True;0.1756714708435183;0.9507987887946862;CCCCCCC(C)OC(C)=O;CCCCCCC(C)OC(C)=O;CCCCCCC(C)OC(C)=O
158;158;6028462;CC=C(C)C=O;True;0.0192314100672037;0.9852743780752062;CC=C(C)C=O;CC=C(C)C=O;CC=C(C)C=O
159;159;5352140;CC(=CCCC1(C2CCC(C2)C1=C)C)COC(=O)C;True;0.4983796266696964;0.5740026600078825;C=C1C2CCC(C2)C1(C)CCC=C(C)COC(C)=O;C=C1C2CCC(C2)C1(C)CCC=C(C)COC(C)=O;C=C1C2CCC(C2)C1(C)CCC=C(C)COC(C)=O
160;160;22213645;CCOC(=O)CC(C)SC;True;0.0893539101008803;0.9894935621288836;CCOC(=O)CC(C)SC;CCOC(=O)CC(C)SC;CCOC(=O)CC(C)SC
161;161;19857768;CCCC(=O)OC(C)CC1=CC=CC=C1;True;0.0518143696203134;0.973414581241288;CCCC(=O)OC(C)Cc1ccccc1;CCCC(=O)OC(C)Cc1ccccc1;CCCC(=O)OC(C)Cc1ccccc1
162;162;26396;CC1(C(CCC(O1)(C)C=C)O)C;True;0.3856111337785324;0.6967566468531853;C=CC1(C)CCC(O)C(C)(C)O1;C=CC1(C)CCC(O)C(C)(C)O1;C=CC1(C)CCC(O)C(C)(C)O1
163;163;16255;CCCCCCCC(=O)OCCC(C)C;True;0.0194188529639352;0.8586774019897596;CCCCCCCC(=O)OCCC(C)C;CCCCCCCC(=O)OCCC(C)C;CCCCCCCC(=O)OCCC(C)C
164;164;5352626;CCC=CCC1CCCC(=O)O1;True;0.0378705754407319;0.944994958415958;CCC=CCC1CCCC(=O)O1;CCC=CCC1CCCC(=O)O1;CCC=CCC1CCCC(=O)O1
165;165;11745625;CC=CCCCCCCCC(=O)OC;True;0.0673889598217971;0.911735187876673;CC=CCCCCCCCC(=O)OC;CC=CCCCCCCCC(=O)OC;CC=CCCCCCCCC(=O)OC
166;166;6435834;CCCCCC(=CC1=CC=CC=C1)COC=O;True;0.1854636347288531;0.8115910531692472;CCCCCC(=Cc1ccccc1)COC=O;CCCCCC(=Cc1ccccc1)COC=O;CCCCCC(=Cc1ccccc1)COC=O
167;167;109467;CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N;True;0.1749726268493182;0.3392680911981695;CC(C)=CCCC(C)CCOC(=O)c1ccccc1N;CC(C)=CCCC(C)CCOC(=O)c1ccccc1N;CC(C)=CCCC(C)CCOC(=O)c1ccccc1N
168;168;18522;CC1C(=O)CCO1;True;0.1733011816928354;0.904054654425477;CC1OCCC1=O;CC1OCCC1=O;CC1OCCC1=O
169;169;557934;CCCCCC(=O)C=CCC;True;0.1147603849348389;0.9735850084356608;CCC=CC(=O)CCCCC;CCC=CC(=O)CCCCC;CCC=CC(=O)CCCCC
170;170;165224;CSCCCCCCN=C=S;True;0.5211975930856435;2.22276020976938e-05;CSCCCCCCN=C=S;CSCCCCCCN=C=S;CSCCCCCCN=C=S
171;171;5354280;CCOC1=C(C=C(C=C1)C=CC)O;True;0.0395236413215538;0.75418529153914;CC=Cc1ccc(OCC)c(O)c1;CC=Cc1cc(O)c(OCC)cc1;CC=Cc1cc(O)c(OCC)cc1
172;172;6364607;C(=CC(=O)[O-])C(=O)[O-].[Na+].[Na+];True;0.4074485220413486;0.0106870854658702;O=C([O-])C=CC(=O)[O-].[Na+].[Na+];O=C([O-])C=CC(=O)[O-].[Na+].[Na+];O=C([O-])C=CC(=O)[O-].[Na+].[Na+]
173;173;5365049;CCC=CCCOC(=O)CC;True;0.0169546179118427;0.980631501252751;CCC=CCCOC(=O)CC;CCC=CCCOC(=O)CC;CCC=CCCOC(=O)CC
174;174;16296;CCCCCOC(=O)C1=CC=CC=C1;True;0.0227511039974046;0.9389089599844174;CCCCCOC(=O)c1ccccc1;CCCCCOC(=O)c1ccccc1;CCCCCOC(=O)c1ccccc1
175;175;5373603;CCC=C1C2=CC=CC=C2C(=O)O1;True;0.1301097515906538;0.9168699057241732;CCC=C1OC(=O)c2ccccc21;CCC=C1OC(=O)c2ccccc12;CCC=C1OC(=O)c2ccccc12
176;176;10817;CC1=CC=C(C=C1)C(C)O;True;0.1681904344006696;0.7818446841761414;Cc1ccc(C(C)O)cc1;Cc1ccc(C(C)O)cc1;Cc1ccc(C(C)O)cc1
177;177;3354132;CC1=C(C(=O)C=CO1)OC(=O)C(C)C;True;0.0920232758461292;0.4608273396222915;Cc1occc(=O)c1OC(=O)C(C)C;Cc1c(OC(=O)C(C)C)c(=O)cco1;Cc1c(OC(=O)C(C)C)c(=O)cco1
178;178;473;CSCCC(=O)C(=O)O;True;0.150786384092797;0.953688287031012;CSCCC(=O)C(=O)O;CSCCC(=O)C(=O)O;CSCCC(=O)C(=O)O
179;179;61988;CCN1C=CC=C1C(=O)C;True;0.5862827389346023;0.0435641806310165;CCn1cccc1C(C)=O;CCn1cccc1C(C)=O;CCn1cccc1C(C)=O
180;180;11815386;CC(C)CC(C(=O)C)O;True;0.2158449326981057;0.7861115018121928;CC(=O)C(O)CC(C)C;CC(=O)C(O)CC(C)C;CC(=O)C(O)CC(C)C
181;181;6432154;CC1CCOC(C1)C=C(C)C;True;0.105152855362383;0.8052692490922232;CC(C)=CC1CC(C)CCO1;CC(C)=CC1CC(C)CCO1;CC(C)=CC1CC(C)CCO1
182;182;149096;CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O;True;0.965;4.143049494426126e-06;CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;CC1COc2c3c(cc(F)c2N2CCN(C)CC2)c(=O)c(C(=O)O)cn31;CC1COc2c3c(cc(F)c2N2CCN(C)CC2)c(=O)c(C(=O)O)cn31
183;183;303133;CCCCCCCCCOC(=O)C(=CC)C;True;0.0770381156403706;0.9704743264865284;CC=C(C)C(=O)OCCCCCCCCC;CC=C(C)C(=O)OCCCCCCCCC;CC=C(C)C(=O)OCCCCCCCCC
184;184;61020;CC(=CC=O)C;True;0.0281237012720408;0.930089510704576;CC(C)=CC=O;CC(C)=CC=O;CC(C)=CC=O
185;185;5371002;CC1CC=C(C(C1(C)C)C=CC(=O)C)C;True;0.0943578106560285;0.5514793571317186;CC(=O)C=CC1C(C)=CCC(C)C1(C)C;CC(=O)C=CC1C(C)=CCC(C)C1(C)C;CC(=O)C=CC1C(C)=CCC(C)C1(C)C
186;186;15979;CC(C)CCCC(C)CCCC(C)CCCC(C)C;True;0.6006666666666667;0.0471620320902156;CC(C)CCCC(C)CCCC(C)CCCC(C)C;CC(C)CCCC(C)CCCC(C)CCCC(C)C;CC(C)CCCC(C)CCCC(C)CCCC(C)C
187;187;12780;CC(=O)CCC1=CC=CO1;True;0.2173769967651582;0.9582603583601206;CC(=O)CCc1ccco1;CC(=O)CCc1ccco1;CC(=O)CCc1ccco1
188;188;80584;CCOC(CC1=CC=CC=C1)OCC;True;0.2368119881474903;0.6604267008327812;CCOC(Cc1ccccc1)OCC;CCOC(Cc1ccccc1)OCC;CCOC(Cc1ccccc1)OCC
189;189;8857;CCOC(=O)C;True;0.0370947274759817;0.920910711653364;CCOC(C)=O;CCOC(C)=O;CCOC(C)=O
190;190;6370843;CC1=CCCC(=CCC(=C(C)C)CC1)C;True;0.2465578433042972;0.2291879473541695;CC1=CCC(=C(C)C)CCC(C)=CCC1;CC1=CCC(=C(C)C)CCC(C)=CCC1;CC1=CCC(=C(C)C)CCC(C)=CCC1
191;191;8102;CCCCCCN;True;0.5614951360880316;0.7948314664396662;CCCCCCN;CCCCCCN;CCCCCCN
192;192;7225;CC1=NC2=CC=CC=C2O1;True;0.5911359093976432;0.0314484992332096;Cc1nc2ccccc2o1;Cc1nc2ccccc2o1;Cc1nc2ccccc2o1
193;193;65285;CCC(C)C(=O)SC;True;0.0440963670679585;0.9763719603715294;CCC(C)C(=O)SC;CCC(C)C(=O)SC;CCC(C)C(=O)SC
194;194;112045;CCCCC(=O)OC(C)(CCC=C(C)C)C=C;True;0.140553002117956;0.9588625958316505;C=CC(C)(CCC=C(C)C)OC(=O)CCCC;C=CC(C)(CCC=C(C)C)OC(=O)CCCC;C=CC(C)(CCC=C(C)C)OC(=O)CCCC
195;195;106756;CCCCCCC1C(CC(=O)O1)C;True;0.0227261008714432;0.9742185617840556;CCCCCCC1OC(=O)CC1C;CCCCCCC1OC(=O)CC1C;CCCCCCC1OC(=O)CC1C
196;196;6885;C1C2=CC=CC=C2C(=O)O1;True;0.1264313395327748;0.7708690892931341;O=C1OCc2ccccc21;O=C1OCc2ccccc12;O=C1OCc2ccccc12
197;197;94254;CC(=C1CCC(C(C1)C(=C)C)(C)C=C)C;True;0.3375402025574898;0.021700255847325;C=CC1(C)CCC(=C(C)C)CC1C(=C)C;C=CC1(C)CCC(=C(C)C)CC1C(=C)C;C=CC1(C)CCC(=C(C)C)CC1C(=C)C
198;198;537754;CCCC(CCOC(=O)CCC)S;True;0.1081839909802391;0.9857787813793694;CCCC(=O)OCCC(S)CCC;CCCC(=O)OCCC(S)CCC;CCCC(=O)OCCC(S)CCC
199;199;12025;C1CC(=O)NC1;True;0.4971176005849424;0.8004011934037596;O=C1CCCN1;O=C1CCCN1;O=C1CCCN1
200;200;637920;CC=CC(=O)C;True;0.063447255335089;0.937034665731609;CC=CC(C)=O;CC=CC(C)=O;CC=CC(C)=O
201;201;24583;CCCCCCC(C)C=O;True;0.161268975420168;0.6459121480234871;CCCCCCC(C)C=O;CCCCCCC(C)C=O;CCCCCCC(C)C=O
202;202;19602;CCCCCC1=CC=CO1;True;0.355545557090917;0.9245195833478776;CCCCCc1ccco1;CCCCCc1ccco1;CCCCCc1ccco1
203;203;20083;CCCCCCC(C)O;True;0.2820399661965093;0.929333682894912;CCCCCCC(C)O;CCCCCCC(C)O;CCCCCCC(C)O
204;204;5271566;CCOC(=O)C=CC(=O)OCC;True;0.1445562876778204;0.8317150835433949;CCOC(=O)C=CC(=O)OCC;CCOC(=O)C=CC(=O)OCC;CCOC(=O)C=CC(=O)OCC
205;205;778574;CC(C)COC(=O)C=CC1=CC=CC=C1;True;0.0246137098609627;0.6237147963034629;CC(C)COC(=O)C=Cc1ccccc1;CC(C)COC(=O)C=Cc1ccccc1;CC(C)COC(=O)C=Cc1ccccc1
206;206;637511;C1=CC=C(C=C1)C=CC=O;True;0.1598538399095347;0.7912029179769562;O=CC=Cc1ccccc1;O=CC=Cc1ccccc1;O=CC=Cc1ccccc1
207;207;53338773;CCCCCCCC(=O)OCCC1=C(N=CS1)C;True;0.4038745571699694;0.8319570513045388;CCCCCCCC(=O)OCCc1scnc1C;CCCCCCCC(=O)OCCc1c(C)ncs1;CCCCCCCC(=O)OCCc1c(C)ncs1
208;209;107689;CC(C(=O)O)O;True;0.0641646167330186;0.6775234185136616;CC(O)C(=O)O;CC(O)C(=O)O;CC(O)C(=O)O
209;211;5356697;C=CC=CC=O;True;0.2062598004494391;0.8465624763417084;C=CC=CC=O;C=CC=CC=O;C=CC=CC=O
210;212;20158044;CSCC1=CSC=C1;True;0.5774090966638326;0.9349533266613764;CSCc1ccsc1;CSCc1cscc1;CSCc1cscc1
211;213;20268659;CC1C=CC2(O1)C=C(CCC2C(C)C)C;True;0.3961200222003895;0.6916726334093541;CC1=CC2(C=CC(C)O2)C(C(C)C)CC1;CC1=CC2(C=CC(C)O2)C(C(C)C)CC1;CC1=CC2(C=CC(C)O2)C(C(C)C)CC1
212;214;8499;COC1=CC=C(C=C1)C(=O)OC;True;0.0572507035160591;0.9182155730212296;COC(=O)c1ccc(OC)cc1;COC(=O)c1ccc(OC)cc1;COC(=O)c1ccc(OC)cc1
213;215;7966;C1CCC(CC1)O;True;0.3049220809398212;0.9149686709909612;OC1CCCCC1;OC1CCCCC1;OC1CCCCC1
214;216;5364631;CCCCCC=CCCO;True;0.1215973438350322;0.87614698396975;CCCCCC=CCCO;CCCCCC=CCCO;CCCCCC=CCCO
215;217;764175;CCOC(=O)C1=CN=C2C(=C(NN2C1=O)C3=CC=CC=C3)C;True;0.6950438596491229;1.4863287710152496e-05;CCOC(=O)c1cnc2c(C)c(-c3ccccc3)[nH]n2c1=O;CCOC(=O)c1cnc2c(C)c(-c3ccccc3)[nH]n2c1=O;CCOC(=O)c1cnc2c(C)c(-c3ccccc3)[nH]n2c1=O
216;218;101549;CC1CC(C=C(C2C1CC(=C(C)C)C2)C)O;True;0.5078842530270045;0.0381855984321485;CC1=CC(O)CC(C)C2CC(=C(C)C)CC12;CC1=CC(O)CC(C)C2CC(=C(C)C)CC12;CC1=CC(O)CC(C)C2CC(=C(C)C)CC12
217;219;7755;CCC(C)CC(=O)O;True;0.0472988813353101;0.9592885865723504;CCC(C)CC(=O)O;CCC(C)CC(=O)O;CCC(C)CC(=O)O
218;220;8314;CCC(C)C(=O)O;True;0.0130917959633894;0.9884493304958936;CCC(C)C(=O)O;CCC(C)C(=O)O;CCC(C)C(=O)O
219;221;7027;C(C1C(C(C(C(=O)O1)O)O)O)O;True;0.0924814682267484;0.9657832759879128;O=C1OC(CO)C(O)C(O)C1O;O=C1OC(CO)C(O)C(O)C1O;O=C1OC(CO)C(O)C(O)C1O
220;222;10430;CC(C)CC(=O)O;True;0.0221483236076405;0.9341384342453924;CC(C)CC(=O)O;CC(C)CC(=O)O;CC(C)CC(=O)O
221;223;521334;CC(=C1CCC2(CCCC(=C)C2C1)C)C;True;0.4477737884160756;0.3001059661174826;C=C1CCCC2(C)CCC(=C(C)C)CC12;C=C1CCCC2(C)CCC(=C(C)C)CC12;C=C1CCCC2(C)CCC(=C(C)C)CC12
222;224;24884265;CC(C)CC(=O)OCC=CC1=CC=CC=C1;True;0.0303073667411757;0.7751267523600677;CC(C)CC(=O)OCC=Cc1ccccc1;CC(C)CC(=O)OCC=Cc1ccccc1;CC(C)CC(=O)OCC=Cc1ccccc1
223;225;3018619;CC(C)CCCCCCCCCCC=O;True;0.2807455735827822;0.2283884482410549;CC(C)CCCCCCCCCCC=O;CC(C)CCCCCCCCCCC=O;CC(C)CCCCCCCCCCC=O
224;226;61342;CCCCCCCC(=O)OCCCCCCC;True;0.078551852554264;0.8287711094722062;CCCCCCCOC(=O)CCCCCCC;CCCCCCCOC(=O)CCCCCCC;CCCCCCCOC(=O)CCCCCCC
225;227;11744854;CC(C)C12CCC(C1C2)(C)O;True;0.5939263806336158;0.6201948117743417;CC(C)C12CCC(C)(O)C1C2;CC(C)C12CCC(C)(O)C1C2;CC(C)C12CCC(C)(O)C1C2
226;228;7184;CCCCOC(=O)C1=CC=C(C=C1)O;True;0.0847724756723129;0.7920832245484416;CCCCOC(=O)c1ccc(O)cc1;CCCCOC(=O)c1ccc(O)cc1;CCCCOC(=O)c1ccc(O)cc1
227;229;243675;CCCC(=O)OCC1=CC=C(C=C1)OC;True;0.0691946281021201;0.9006826143569285;CCCC(=O)OCc1ccc(OC)cc1;CCCC(=O)OCc1ccc(OC)cc1;CCCC(=O)OCc1ccc(OC)cc1
228;230;638024;C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3;True;0.1955610153237043;0.0112016556094444;O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1;O=C(C=CC=Cc1cc2c(cc1)OCO2)N1CCCCC1;O=C(C=CC=Cc1cc2c(cc1)OCO2)N1CCCCC1
229;231;62105;CC1(CSC(CS1)(C)O)O;True;0.3826507850649669;0.7937888603320502;CC1(O)CSC(C)(O)CS1;CC1(O)CSC(C)(O)CS1;CC1(O)CSC(C)(O)CS1
230;232;102861;CCCCCC1C(CCC1=O)CC(=O)OC;True;0.0857447015022568;0.7768934751570714;CCCCCC1C(=O)CCC1CC(=O)OC;CCCCCC1C(=O)CCC1CC(=O)OC;CCCCCC1C(=O)CCC1CC(=O)OC
231;233;7147;CCC(C1=CC=CC=C1)O;True;0.1516824299668811;0.9423180577698712;CCC(O)c1ccccc1;CCC(O)c1ccccc1;CCC(O)c1ccccc1
232;234;642039;CC(C)C=CC(=O)O;True;0.0553287029801054;0.6379716894118389;CC(C)C=CC(=O)O;CC(C)C=CC(=O)O;CC(C)C=CC(=O)O
233;235;641256;CC=CC=CCO;True;0.0355873047821983;0.8171165114850223;CC=CC=CCO;CC=CC=CCO;CC=CC=CCO
234;236;358296;COC(=O)C(C1CCCC(=O)C1)C(=O)OC;True;0.412665291162977;0.6134334619218642;COC(=O)C(C(=O)OC)C1CCCC(=O)C1;COC(=O)C(C(=O)OC)C1CCCC(=O)C1;COC(=O)C(C(=O)OC)C1CCCC(=O)C1
235;237;95572;CCCCCCCCC1OCC(O1)C;True;0.1578420672645492;0.8759704417503165;CCCCCCCCC1OCC(C)O1;CCCCCCCCC1OCC(C)O1;CCCCCCCCC1OCC(C)O1
236;238;20487;C1CCC2C(C1)CCC(=O)O2;True;0.0846941450514217;0.7824106998854862;O=C1CCC2CCCCC2O1;O=C1CCC2CCCCC2O1;O=C1CCC2CCCCC2O1
237;239;10608036;CCCCC1(CCC(=O)O1)CCCC;True;0.147645493712743;0.9106807138417792;CCCCC1(CCCC)CCC(=O)O1;CCCCC1(CCCC)CCC(=O)O1;CCCCC1(CCCC)CCC(=O)O1
238;240;5018391;CCCCC1C2CCCC=C2C(=O)O1;True;0.2035478525859743;0.7773844774886159;CCCCC1OC(=O)C2=CCCCC21;CCCCC1OC(=O)C2=CCCCC21;CCCCC1OC(=O)C2=CCCCC21
239;241;519907;CSC1=NC=CN=C1;True;0.7243422938977252;0.0314402112709054;CSc1cnccn1;CSc1nccnc1;CSc1nccnc1
240;242;11413787;CC1CCC(C(C1)OC(=O)CC(=O)C)C(C)C;True;0.3489781364144987;0.6983497078284253;CC(=O)CC(=O)OC1CC(C)CCC1C(C)C;CC(=O)CC(=O)OC1CC(C)CCC1C(C)C;CC(=O)CC(=O)OC1CC(C)CCC1C(C)C
241;243;160799;CC1=CC2C(CCC(C2CC1)(C)O)C(C)C;True;0.4954016197568025;0.1926792753230174;CC1=CC2C(C(C)C)CCC(C)(O)C2CC1;CC1=CC2C(C(C)C)CCC(C)(O)C2CC1;CC1=CC2C(C(C)C)CCC(C)(O)C2CC1
242;244;525032;CCCCCCCCCC=CCCCCCC;True;0.5022102272727272;0.0870057462684575;CCCCCCC=CCCCCCCCCC;CCCCCCC=CCCCCCCCCC;CCCCCCC=CCCCCCCCCC
243;245;527143;CC1=CCC(CC1)C(=C)CO;True;0.1209571878887413;0.8704498262939568;C=C(CO)C1CC=C(C)CC1;C=C(CO)C1CC=C(C)CC1;C=C(CO)C1CC=C(C)CC1
244;246;10550;CC1C2CC2(CC1O)C(C)C;True;0.6422573673747495;0.4801196565968846;CC1C(O)CC2(C(C)C)CC12;CC1C(O)CC2(C(C)C)CC12;CC1C(O)CC2(C(C)C)CC12
245;247;92221;CC1(C2CCC(C2)C1=C)C;True;0.4423577166505368;0.1404672744657135;C=C1C2CCC(C2)C1(C)C;C=C1C2CCC(C2)C1(C)C;C=C1C2CCC(C2)C1(C)C
246;248;12810;CCCCCC1CCCC(=O)O1;True;0.0111341618428163;0.957205435038251;CCCCCC1CCCC(=O)O1;CCCCCC1CCCC(=O)O1;CCCCCC1CCCC(=O)O1
247;249;263;CCCCO;True;0.2426067367914194;0.9947267229581496;CCCCO;CCCCO;CCCCO
248;250;10975;CC(C)(CCCC(=C)C=C)O;True;0.1764708111172568;0.318993737061003;C=CC(=C)CCCC(C)(C)O;C=CC(=C)CCCC(C)(C)O;C=CC(=C)CCCC(C)(C)O
249;251;23367;CCCCCC(=O)OCC1=CC=CC=C1;True;0.0148778495807639;0.9594371507090894;CCCCCC(=O)OCc1ccccc1;CCCCCC(=O)OCc1ccccc1;CCCCCC(=O)OCc1ccccc1
250;252;24434;[N+](=O)([O-])[O-].[K+];True;0.3206525768548669;9.386079834818525e-08;O=[N+]([O-])[O-].[K+];O=[N+]([O-])[O-].[K+];O=[N+]([O-])[O-].[K+]
251;253;2734646;CC1=C(OC2=CC=CC=C12)C;True;0.469000019179872;0.7938733403188919;Cc1oc2ccccc2c1C;Cc1c(C)c2ccccc2o1;Cc1c(C)c2ccccc2o1
252;254;443162;CC1=CCC(CC1)C(C)(C)O;True;0.0832337382102285;0.495654737388681;CC1=CCC(C(C)(C)O)CC1;CC1=CCC(C(C)(C)O)CC1;CC1=CCC(C(C)(C)O)CC1
253;255;2724333;C1(C2C(C(C(=O)O2)O)OC1O)O;True;0.2908404953183856;0.9938116141662676;O=C1OC2C(O)C(O)OC2C1O;O=C1OC2C(O)C(O)OC2C1O;O=C1OC2C(O)C(O)OC2C1O
254;256;3018221;CCCCCCCCC=COC;True;0.2961019302212894;0.7780370109606115;CCCCCCCCC=COC;CCCCCCCCC=COC;CCCCCCCCC=COC
255;257;5281534;CC(=CCC=C(C)C=C)CCC=C(C)C=O;True;0.2262821519438;0.7983279914596815;C=CC(C)=CCC=C(C)CCC=C(C)C=O;C=CC(C)=CCC=C(C)CCC=C(C)C=O;C=CC(C)=CCC=C(C)CCC=C(C)C=O
256;258;20861;CCC1=CC=C(C=C1)C=O;True;0.1034253938623137;0.9345052939665;CCc1ccc(C=O)cc1;CCc1ccc(C=O)cc1;CCc1ccc(C=O)cc1
257;259;61183;CCC(=O)OCC1CCCO1;True;0.0353170123323393;0.9409562563343542;CCC(=O)OCC1CCCO1;CCC(=O)OCC1CCCO1;CCC(=O)OCC1CCCO1
258;260;5318103;CC1=CCCC2(C(O2)CC(C=CC1)(C)C)C;True;0.3992167328119905;0.6341702012439253;CC1=CCCC2(C)OC2CC(C)(C)C=CC1;CC1=CCCC2(C)OC2CC(C)(C)C=CC1;CC1=CCCC2(C)OC2CC(C)(C)C=CC1
259;261;7351;CC(C)COC(=O)C(C)C;True;0.1506313817012476;0.9196811731075254;CC(C)COC(=O)C(C)C;CC(C)COC(=O)C(C)C;CC(C)COC(=O)C(C)C
